station,fold,horizon_steps,method,condition,ramp_direction,n,coverage,undercoverage_error,mean_width,normalized_width,mean_interval_score
CSGS7,q1_2020,1,robust_condition_cqr,irradiance_outage,up,252,0.5079365079365079,0.3920634920634921,11.509252548217773,0.3836417496204376,33.23325729370117
CSGS7,q1_2020,1,robust_condition_cqr,recent_power_outage,down,332,0.7048192771084337,0.1951807228915663,10.39259147644043,0.34641972184181213,24.254451751708984
CSGS7,q1_2020,1,robust_condition_cqr,recent_power_outage,up,252,0.4801587301587302,0.41984126984126985,11.970352172851562,0.3990117311477661,37.36323165893555
CSGS7,q1_2020,1,robust_condition_cqr,weather_outage,down,332,0.6506024096385542,0.24939759036144582,9.345616340637207,0.3115205466747284,27.769254684448242
CSGS7,q1_2020,1,robust_condition_cqr,weather_outage,up,252,0.4087301587301587,0.4912698412698413,10.5513277053833,0.3517109155654907,41.06673049926758
CSGS7,q1_2020,1,robust_local_cqr,clean,down,332,0.7740963855421686,0.12590361445783138,11.705029487609863,0.3901676535606384,23.617055892944336
CSGS7,q1_2020,1,robust_local_cqr,clean,up,252,0.6309523809523809,0.2690476190476191,13.513782501220703,0.45045942068099976,29.211936950683594
CSGS7,q1_2020,1,robust_local_cqr,combined_outage,down,332,0.7560240963855421,0.1439759036144579,12.941184043884277,0.4313727915287018,26.559598922729492
CSGS7,q1_2020,1,robust_local_cqr,combined_outage,up,252,0.8134920634920635,0.08650793650793653,14.9260892868042,0.497536301612854,22.954830169677734
CSGS7,q1_2020,1,robust_local_cqr,irradiance_outage,down,332,0.7469879518072289,0.15301204819277114,11.72365665435791,0.39078855514526367,25.966890335083008
CSGS7,q1_2020,1,robust_local_cqr,irradiance_outage,up,252,0.6746031746031746,0.22539682539682537,14.0147123336792,0.4671570658683777,26.074665069580078
CSGS7,q1_2020,1,robust_local_cqr,recent_power_outage,down,332,0.7951807228915663,0.10481927710843375,12.53518295288086,0.4178394377231598,20.145038604736328
CSGS7,q1_2020,1,robust_local_cqr,recent_power_outage,up,252,0.6587301587301587,0.2412698412698413,14.503750801086426,0.48345836997032166,30.059232711791992
CSGS7,q1_2020,1,robust_local_cqr,weather_outage,down,332,0.7740963855421686,0.12590361445783138,11.70986270904541,0.3903287649154663,22.720773696899414
CSGS7,q1_2020,1,robust_local_cqr,weather_outage,up,252,0.6150793650793651,0.2849206349206349,13.450764656066895,0.44835883378982544,30.661779403686523
CSGS7,q1_2020,1,robust_risk_mondrian,clean,down,332,0.7259036144578314,0.17409638554216866,11.427278518676758,0.3809092938899994,25.22239112854004
CSGS7,q1_2020,1,robust_risk_mondrian,clean,up,252,0.5912698412698413,0.30873015873015874,12.854371070861816,0.42847904562950134,30.72306251525879
CSGS7,q1_2020,1,robust_risk_mondrian,combined_outage,down,332,0.7409638554216867,0.15903614457831328,13.105830192565918,0.4368610084056854,25.0241641998291
CSGS7,q1_2020,1,robust_risk_mondrian,combined_outage,up,252,0.7738095238095238,0.1261904761904762,14.473408699035645,0.48244696855545044,24.95604705810547
CSGS7,q1_2020,1,robust_risk_mondrian,irradiance_outage,down,332,0.7108433734939759,0.18915662650602416,11.337069511413574,0.3779023289680481,27.1879825592041
CSGS7,q1_2020,1,robust_risk_mondrian,irradiance_outage,up,252,0.6111111111111112,0.28888888888888886,12.925250053405762,0.4308416545391083,28.43675994873047
CSGS7,q1_2020,1,robust_risk_mondrian,recent_power_outage,down,332,0.7771084337349398,0.12289156626506026,12.010552406311035,0.40035173296928406,21.559738159179688
CSGS7,q1_2020,1,robust_risk_mondrian,recent_power_outage,up,252,0.5952380952380952,0.3047619047619048,13.735958099365234,0.45786526799201965,31.635486602783203
CSGS7,q1_2020,1,robust_risk_mondrian,weather_outage,down,332,0.75,0.15000000000000002,11.643267631530762,0.38810890913009644,23.8091983795166
CSGS7,q1_2020,1,robust_risk_mondrian,weather_outage,up,252,0.5753968253968254,0.32460317460317467,12.843708992004395,0.4281236231327057,31.703170776367188
CSGS7,q1_2020,1,robust_rolling_cqr,clean,down,332,0.641566265060241,0.2584337349397591,9.494006156921387,0.3164668679237366,28.311691284179688
CSGS7,q1_2020,1,robust_rolling_cqr,clean,up,252,0.4365079365079365,0.4634920634920635,10.870012283325195,0.362333744764328,38.11463928222656
CSGS7,q1_2020,1,robust_rolling_cqr,combined_outage,down,332,0.6927710843373494,0.20722891566265067,11.162851333618164,0.3720950484275818,29.594491958618164
CSGS7,q1_2020,1,robust_rolling_cqr,combined_outage,up,252,0.6428571428571429,0.2571428571428571,11.78598403930664,0.3928661346435547,27.684484481811523
CSGS7,q1_2020,1,robust_rolling_cqr,irradiance_outage,down,332,0.6295180722891566,0.27048192771084345,9.960409164428711,0.33201363682746887,30.126605987548828
CSGS7,q1_2020,1,robust_rolling_cqr,irradiance_outage,up,252,0.5079365079365079,0.3920634920634921,11.560877799987793,0.3853625953197479,32.97818374633789
CSGS7,q1_2020,1,robust_rolling_cqr,recent_power_outage,down,332,0.7228915662650602,0.17710843373493979,10.80410385131836,0.36013680696487427,23.56074333190918
CSGS7,q1_2020,1,robust_rolling_cqr,recent_power_outage,up,252,0.49603174603174605,0.403968253968254,12.341961860656738,0.4113987386226654,35.51528549194336
CSGS7,q1_2020,1,robust_rolling_cqr,weather_outage,down,332,0.6596385542168675,0.24036144578313257,9.454258918762207,0.3151419758796692,27.457143783569336
CSGS7,q1_2020,1,robust_rolling_cqr,weather_outage,up,252,0.4087301587301587,0.4912698412698413,10.647849082946777,0.35492831468582153,40.59183120727539
CSGS7,q1_2020,4,clean_condition_cqr,clean,down,739,0.7983761840324763,0.10162381596752368,8.444374084472656,0.281479150056839,19.92766571044922
CSGS7,q1_2020,4,clean_condition_cqr,clean,up,716,0.8379888268156425,0.06201117318435756,9.756525993347168,0.3252175450325012,17.753448486328125
CSGS7,q1_2020,4,clean_condition_cqr,combined_outage,down,739,1.0,0.0,15.986920356750488,0.5328973531723022,15.986920356750488
CSGS7,q1_2020,4,clean_condition_cqr,combined_outage,up,716,0.8938547486033519,0.0061452513966481215,21.24433135986328,0.7081443667411804,25.548593521118164
CSGS7,q1_2020,4,clean_condition_cqr,irradiance_outage,down,739,0.8673883626522327,0.032611637347767286,9.39572525024414,0.31319084763526917,13.274860382080078
CSGS7,q1_2020,4,clean_condition_cqr,irradiance_outage,up,716,0.8142458100558659,0.08575418994413408,10.44189453125,0.3480631411075592,20.13728141784668
CSGS7,q1_2020,4,clean_condition_cqr,recent_power_outage,down,739,0.979702300405954,0.0,12.892827987670898,0.4297609329223633,13.229988098144531
CSGS7,q1_2020,4,clean_condition_cqr,recent_power_outage,up,716,0.8086592178770949,0.09134078212290508,14.20272445678711,0.47342413663864136,24.182682037353516
CSGS7,q1_2020,4,clean_condition_cqr,weather_outage,down,739,0.8403247631935047,0.059675236806495335,8.879525184631348,0.2959841787815094,16.870498657226562
CSGS7,q1_2020,4,clean_condition_cqr,weather_outage,up,716,0.7849162011173184,0.11508379888268161,10.80911636352539,0.3603038787841797,22.597118377685547
CSGS7,q1_2020,4,lgbm_condition_cqr,clean,down,739,0.8944519621109608,0.005548037889039237,9.420533180236816,0.31401777267456055,12.663270950317383
CSGS7,q1_2020,4,lgbm_condition_cqr,clean,up,716,0.8477653631284916,0.05223463687150842,12.372844696044922,0.4124281704425812,15.889397621154785
CSGS7,q1_2020,4,lgbm_condition_cqr,combined_outage,down,739,0.9905277401894452,0.0,14.193833351135254,0.4731277823448181,14.246826171875
CSGS7,q1_2020,4,lgbm_condition_cqr,combined_outage,up,716,0.9385474860335196,0.0,18.245744705200195,0.6081914901733398,19.48185157775879
CSGS7,q1_2020,4,lgbm_condition_cqr,irradiance_outage,down,739,0.9282814614343707,0.0,10.037660598754883,0.3345886766910553,11.958800315856934
CSGS7,q1_2020,4,lgbm_condition_cqr,irradiance_outage,up,716,0.8729050279329609,0.027094972067039147,12.81072998046875,0.42702433466911316,15.818774223327637
CSGS7,q1_2020,4,lgbm_condition_cqr,recent_power_outage,down,739,0.9891745602165088,0.0,13.075592994689941,0.43585309386253357,13.252473831176758
CSGS7,q1_2020,4,lgbm_condition_cqr,recent_power_outage,up,716,0.9301675977653632,0.0,15.661041259765625,0.5220347046852112,17.453022003173828
CSGS7,q1_2020,4,lgbm_condition_cqr,weather_outage,down,739,0.8890392422192152,0.010960757780784869,9.216005325317383,0.307200163602829,12.465967178344727
CSGS7,q1_2020,4,lgbm_condition_cqr,weather_outage,up,716,0.7458100558659218,0.15418994413407827,12.623892784118652,0.4207964241504669,18.376115798950195
CSGS7,q1_2020,4,oracle_ramp_mondrian,clean,down,739,0.9309878213802436,0.0,12.277742385864258,0.40925806760787964,15.30795955657959
CSGS7,q1_2020,4,oracle_ramp_mondrian,clean,up,716,0.9511173184357542,0.0,12.822688102722168,0.4274229407310486,14.428269386291504
CSGS7,q1_2020,4,oracle_ramp_mondrian,combined_outage,down,739,0.9079837618403248,0.0,12.182984352111816,0.40609946846961975,19.201749801635742
CSGS7,q1_2020,4,oracle_ramp_mondrian,combined_outage,up,716,0.9567039106145251,0.0,12.670451164245605,0.42234838008880615,13.763617515563965
CSGS7,q1_2020,4,oracle_ramp_mondrian,irradiance_outage,down,739,0.9228687415426252,0.0,12.316657066345215,0.41055524349212646,15.6128568649292
CSGS7,q1_2020,4,oracle_ramp_mondrian,irradiance_outage,up,716,0.9539106145251397,0.0,13.105342864990234,0.43684476613998413,14.531634330749512
CSGS7,q1_2020,4,oracle_ramp_mondrian,recent_power_outage,down,739,0.9431664411366711,0.0,12.13478946685791,0.40449297428131104,14.479491233825684
CSGS7,q1_2020,4,oracle_ramp_mondrian,recent_power_outage,up,716,0.9483240223463687,0.0,13.356219291687012,0.44520729780197144,14.776141166687012
CSGS7,q1_2020,4,oracle_ramp_mondrian,weather_outage,down,739,0.93234100135318,0.0,12.180460929870605,0.4060153663158417,14.943571090698242
CSGS7,q1_2020,4,oracle_ramp_mondrian,weather_outage,up,716,0.9273743016759777,0.0,12.356096267700195,0.4118698835372925,14.672325134277344
CSGS7,q1_2020,4,persistence_condition_cqr,clean,down,739,0.6224627875507442,0.2775372124492558,17.334383010864258,0.5778127908706665,40.93411636352539
CSGS7,q1_2020,4,persistence_condition_cqr,clean,up,716,0.7136871508379888,0.18631284916201118,14.767267227172852,0.4922422468662262,28.924646377563477
CSGS7,q1_2020,4,persistence_condition_cqr,combined_outage,down,739,0.7550744248985115,0.1449255751014885,26.258237838745117,0.8752745985984802,36.17601776123047
CSGS7,q1_2020,4,persistence_condition_cqr,combined_outage,up,716,0.8687150837988827,0.031284916201117285,20.133758544921875,0.6711252927780151,24.000835418701172
CSGS7,q1_2020,4,persistence_condition_cqr,irradiance_outage,down,739,0.6224627875507442,0.2775372124492558,17.334383010864258,0.5778127908706665,40.93411636352539
CSGS7,q1_2020,4,persistence_condition_cqr,irradiance_outage,up,716,0.7136871508379888,0.18631284916201118,14.767267227172852,0.4922422468662262,28.924646377563477
CSGS7,q1_2020,4,persistence_condition_cqr,recent_power_outage,down,739,0.7550744248985115,0.1449255751014885,26.258237838745117,0.8752745985984802,36.17601776123047
CSGS7,q1_2020,4,persistence_condition_cqr,recent_power_outage,up,716,0.8687150837988827,0.031284916201117285,20.133758544921875,0.6711252927780151,24.000835418701172
CSGS7,q1_2020,4,persistence_condition_cqr,weather_outage,down,739,0.6224627875507442,0.2775372124492558,17.334383010864258,0.5778127908706665,40.93411636352539
CSGS7,q1_2020,4,persistence_condition_cqr,weather_outage,up,716,0.7136871508379888,0.18631284916201118,14.767267227172852,0.4922422468662262,28.924646377563477
CSGS7,q1_2020,4,robust_condition_cqr,clean,down,739,0.8200270635994588,0.07997293640054126,8.546525955200195,0.28488418459892273,16.320201873779297
CSGS7,q1_2020,4,robust_condition_cqr,clean,up,716,0.8589385474860335,0.041061452513966534,8.542306900024414,0.2847435772418976,13.88174057006836
CSGS7,q1_2020,4,robust_condition_cqr,combined_outage,down,739,0.7943166441136671,0.10568335588633293,8.775583267211914,0.2925194501876831,21.317075729370117
CSGS7,q1_2020,4,robust_condition_cqr,combined_outage,up,716,0.914804469273743,0.0,8.67773723602295,0.2892579138278961,12.398669242858887
CSGS7,q1_2020,4,robust_condition_cqr,irradiance_outage,down,739,0.8254397834912043,0.07456021650879574,8.430340766906738,0.2810113728046417,16.89312744140625
CSGS7,q1_2020,4,robust_condition_cqr,irradiance_outage,up,716,0.8687150837988827,0.031284916201117285,8.63467788696289,0.2878226041793823,13.665482521057129
CSGS7,q1_2020,4,robust_condition_cqr,recent_power_outage,down,739,0.8267929634641408,0.07320703653585925,9.01210880279541,0.3004036247730255,15.291014671325684
CSGS7,q1_2020,4,robust_condition_cqr,recent_power_outage,up,716,0.8770949720670391,0.022905027932960897,9.68753433227539,0.3229178190231323,13.77904987335205
CSGS7,q1_2020,4,robust_condition_cqr,weather_outage,down,739,0.8376184032476319,0.062381596752368096,8.57980728149414,0.2859935760498047,15.64638614654541
CSGS7,q1_2020,4,robust_condition_cqr,weather_outage,up,716,0.8519553072625698,0.04804469273743017,8.26363754272461,0.275454580783844,14.626001358032227
CSGS7,q1_2020,4,robust_local_cqr,clean,down,739,0.8213802435723951,0.07861975642760488,8.93646240234375,0.297882080078125,15.60420036315918
CSGS7,q1_2020,4,robust_local_cqr,clean,up,716,0.9203910614525139,0.0,11.20450496673584,0.3734835088253021,13.706070899963379
CSGS7,q1_2020,4,robust_local_cqr,combined_outage,down,739,0.8281461434370772,0.07185385656292287,9.292738914489746,0.3097579777240753,19.052980422973633
CSGS7,q1_2020,4,robust_local_cqr,combined_outage,up,716,0.9399441340782123,0.0,10.779141426086426,0.3593047261238098,12.39486312866211
CSGS7,q1_2020,4,robust_local_cqr,irradiance_outage,down,739,0.8376184032476319,0.062381596752368096,8.924205780029297,0.2974735200405121,15.675506591796875
CSGS7,q1_2020,4,robust_local_cqr,irradiance_outage,up,716,0.9245810055865922,0.0,11.377445220947266,0.37924817204475403,13.844223022460938
CSGS7,q1_2020,4,robust_local_cqr,recent_power_outage,down,739,0.8416779431664412,0.058322056833558844,9.500365257263184,0.31667885184288025,14.077899932861328
CSGS7,q1_2020,4,robust_local_cqr,recent_power_outage,up,716,0.9413407821229051,0.0,12.320207595825195,0.410673588514328,14.013182640075684
CSGS7,q1_2020,4,robust_local_cqr,weather_outage,down,739,0.8525033829499323,0.04749661705006769,8.979781150817871,0.2993260324001312,14.56253719329834
CSGS7,q1_2020,4,robust_local_cqr,weather_outage,up,716,0.9162011173184358,0.0,10.866323471069336,0.36221078038215637,13.967655181884766
CSGS7,q1_2020,4,robust_risk_mondrian,clean,down,739,0.871447902571042,0.028552097428958034,9.810364723205566,0.32701215147972107,16.01445198059082
CSGS7,q1_2020,4,robust_risk_mondrian,clean,up,716,0.9022346368715084,0.0,10.0540189743042,0.33513396978378296,13.711955070495605
CSGS7,q1_2020,4,robust_risk_mondrian,combined_outage,down,739,0.8064952638700947,0.09350473612990529,8.940316200256348,0.29801052808761597,20.99893569946289
CSGS7,q1_2020,4,robust_risk_mondrian,combined_outage,up,716,0.9203910614525139,0.0,9.322781562805176,0.31075939536094666,12.689208030700684
CSGS7,q1_2020,4,robust_risk_mondrian,irradiance_outage,down,739,0.878213802435724,0.021786197564276022,10.062795639038086,0.3354265093803406,16.75339698791504
CSGS7,q1_2020,4,robust_risk_mondrian,irradiance_outage,up,716,0.9162011173184358,0.0,10.670209884643555,0.3556736707687378,13.68160343170166
CSGS7,q1_2020,4,robust_risk_mondrian,recent_power_outage,down,739,0.8700947225981055,0.029905277401894526,9.951109886169434,0.33170366287231445,14.667552947998047
CSGS7,q1_2020,4,robust_risk_mondrian,recent_power_outage,up,716,0.9217877094972067,0.0,10.847691535949707,0.3615897297859192,13.916677474975586
CSGS7,q1_2020,4,robust_risk_mondrian,weather_outage,down,739,0.8930987821380244,0.006901217861975617,10.0905179977417,0.33635058999061584,15.327685356140137
CSGS7,q1_2020,4,robust_risk_mondrian,weather_outage,up,716,0.8854748603351955,0.01452513966480451,9.853534698486328,0.32845115661621094,14.347596168518066
CSGS7,q1_2020,4,robust_rolling_cqr,clean,down,739,0.8105548037889039,0.08944519621109615,8.456713676452637,0.2818904519081116,16.496292114257812
CSGS7,q1_2020,4,robust_rolling_cqr,clean,up,716,0.8491620111731844,0.05083798882681567,8.471365928649902,0.2823788523674011,13.953720092773438
CSGS7,q1_2020,4,robust_rolling_cqr,combined_outage,down,739,0.7861975642760487,0.11380243572395132,8.39537525177002,0.27984583377838135,21.94339370727539
CSGS7,q1_2020,4,robust_rolling_cqr,combined_outage,up,716,0.8854748603351955,0.01452513966480451,8.331174850463867,0.2777058184146881,12.38350772857666
CSGS7,q1_2020,4,robust_rolling_cqr,irradiance_outage,down,739,0.8294993234100135,0.07050067658998649,8.336695671081543,0.27788984775543213,17.127578735351562
CSGS7,q1_2020,4,robust_rolling_cqr,irradiance_outage,up,716,0.8645251396648045,0.035474860335195535,8.568333625793457,0.2856111228466034,13.681231498718262
CSGS7,q1_2020,4,robust_rolling_cqr,recent_power_outage,down,739,0.8213802435723951,0.07861975642760488,8.811569213867188,0.29371896386146545,15.434870719909668
CSGS7,q1_2020,4,robust_rolling_cqr,recent_power_outage,up,716,0.8756983240223464,0.024301675977653647,9.505233764648438,0.31684112548828125,13.735694885253906
CSGS7,q1_2020,4,robust_rolling_cqr,weather_outage,down,739,0.8267929634641408,0.07320703653585925,8.517398834228516,0.2839132845401764,15.7590970993042
CSGS7,q1_2020,4,robust_rolling_cqr,weather_outage,up,716,0.840782122905028,0.05921787709497206,8.223633766174316,0.27412113547325134,14.676557540893555
CSGS7,q2_2020,1,clean_condition_cqr,clean,down,453,0.44370860927152317,0.45629139072847685,8.069807052612305,0.2689935564994812,33.59943771362305
CSGS7,q2_2020,1,clean_condition_cqr,clean,up,351,0.43874643874643876,0.46125356125356126,8.043529510498047,0.26811763644218445,31.899717330932617
CSGS7,q2_2020,1,clean_condition_cqr,combined_outage,down,453,1.0,0.0,23.038476943969727,0.7679492235183716,23.038476943969727
